карл	карл	карл
боб	боб	боб
?	?	?
я	я	я
не	не	не
,	,	,
калі	когда	когда
боб	боб	боб
прыехаў	приехал	приехал
у	в	в
японію	японию	японию
.	.	.
народ	свои	свои
беларускі	белорусский	белорусский
народ	народ	народ
беларускі	исключительно	исключительно
на	на	на
рэспублікі	первого	первого
прэзідэнта	президента	президента
рэспублікі	республики	республики
беларусь	беларусь	беларусь
аляксандра	александра	александра
і	и	и
яго	его	его
сына	сына	сына
.	.	.
загляне	заглянет	заглянет
сонца	солнце	солнце
і	и	и
ў	в	в
.	.	.
перад	перед	перед
нашай	нашей	нашей
краінай	страной	страной
перспектывы	новые	новые
перспектывы	перспективы	перспективы
.	.	.
ты	ты	ты
хочаш	хочешь	хочешь
мой	мой	мой
?	?	?
ён	он	он
вельмі	очень	очень
...	...	...
яго	его	его
прапанова	предложение	предложение
не	не	не
таго	того	того
,	,	,
каб	чтобы	чтобы
пра	о	о
.	.	.
работу	работу	работу
.	.	.
радавалася	радовалась	радовалась
.	.	.
ён	он	он
глядзеў	смотрел	смотрел
,	,	,
як	как	как
хлопчыкі	мальчики	мальчики
.	.	.
.	.	.
вось	вот	вот
для	для	для
для	для	для
.	.	.
.	.	.
на	на	на
разыходжанні	расхождении	расхождении
з	с	с
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
фон	фон	фон
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
для	для	для
для	для	для
.	.	.
.	.	.
форма	форма	форма
не	не	не
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
...	...	...
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
,	,	,
.	.	.
.	.	.
цмок	дракон	дракон
—	—	—
.	.	.
часам	иногда	иногда
памыліцца	ошибиться	ошибиться
,	,	,
каб	чтобы	чтобы
быць	быть	быть
правільна	правильно	правильно
.	.	.
часу	времени	времени
.	.	.
ён	он	он
крыху	немного	немного
бацьку	отца	отца
.	.	.
вочы	глаза	глаза
.	.	.
я	я	я
у	в	в
цягніку	поезде	поезде
.	.	.
свет	мир	мир
свет	всё	всё
і	и	и
.	.	.
у	в	в
татарскай	мало	мало
на	на	на
.	.	.
я	я	я
з	со	со
сваёй	своей	своей
сястрой	сестрой	сестрой
у	в	в
.	.	.
можаце	можете	можете
заняцца	заняться	заняться
гэтым	этим	этим
у	в	в
час	время	время
.	.	.
наш	наш	наш
рэстаран	ресторан	ресторан
.	.	.
у	в	в
жніўні	августе	августе
заняткаў	занятий	занятий
.	.	.
дзе	где	где
ты	ты	ты
?	?	?
ён	он	он
практык	практик	практик
і	и	и
не	не	не
у	в	в
магчымасць	возможность	возможность
цудаў	чудес	чудес
.	.	.
закончыць	закончить	закончить
працу	работу	работу
.	.	.
у	в	в
класе	классе	классе
сястра	сестра	сестра
?	?	?
ніхто	никто	никто
не	не	не
,	,	,
што	что	что
з	с	с
ім	ним	ним
.	.	.
патраціла	потратила	потратила
ўдвая	вдвое	вдвое
,	,	,
чым	чем	чем
я	я	я
.	.	.
ён	он	он
ён	будет	будет
у	в	в
у	в	в
у	в	в
у	в	в
наступную	следующее	следующее
нядзелю	воскресенье	воскресенье
.	.	.
ты	ты	ты
?	?	?
я	я	я
.	.	.
,	,	,
.	.	.
не	не	не
каханне	любовь	любовь
.	.	.
груба	грубо	грубо
жартаваць	шутить	шутить
на	на	на
людзях	людях	людях
.	.	.
у	в	в
шмат	много	много
дрэў	деревьев	деревьев
?	?	?
ўсе	все	все
.	.	.
залежыць	зависит	зависит
ад	от	от
сітуацыі	ситуации	ситуации
.	.	.
некаторыя	некоторые	некоторые
некаторыя	некоторые	некоторые
людзі	люди	люди
людзі	люди	люди
добрыя	хорошие	хорошие
,	,	,
некаторыя	некоторые	некоторые
некаторыя	некоторые	некоторые
людзі	люди	люди
людзі	люди	люди
.	.	.
сёння	сегодня	сегодня
была	утром	утром
вельмі	очень	очень
холадна	холодно	холодно
.	.	.
без	без	без
.	.	.
цікава	интересно	интересно
,	,	,
што	что	что
з	с	с
полам	полом	полом
.	.	.
мы	мы	мы
.	.	.
але	но	но
,	,	,
,	,	,
калі	когда	когда
мэты	цели	цели
застаўся	остался	остался
крок	шаг	шаг
,	,	,
,	,	,
разгубіўся	растерялся	растерялся
.	.	.
бацька	отец	отец
,	,	,
,	,	,
вось	вот	вот
адкажы	ответь	ответь
,	,	,
,	,	,
а	а	а
колькі	сколько	сколько
авечкі	овцы	овцы
даюць	дают	дают
за	за	за
поўсці	шерсти	шерсти
?	?	?
што	что	что
я	я	я
з	со	со
ключамі‽	своими	своими
ключамі‽	ключами‽	ключами‽
гэтая	этот	этот
кава	кофе	кофе
,	,	,
што	что	что
я	я	я
не	не	не
піць	пить	пить
.	.	.
свет	мир	мир
камунікацыя	коммуникация	коммуникация
,	,	,
а	а	а
не	не	не
інфармацыя	информация	информация
.	.	.
ён	он	он
мастак	художник	художник
.	.	.
з	с	с
табою	тобой	тобой
сіла	сила	сила
.	.	.
дзе	где	где
мае	мои	мои
цмокі	драконы	драконы
?	?	?
ёды	йоды	йоды
граматыку	грамматику	грамматику
ты	ты	ты
.	.	.
табе	тебе	тебе
яблыкі	яблоки	яблоки
?	?	?
цябе	тебя	тебя
добры	хорошее	хорошее
настрой	настроение	настроение
?	?	?
няшчасны	несчастный	несчастный
выпадак	случай	случай
пазаўчора	позавчера	позавчера
.	.	.
у	в	в
пакоі	комнате	комнате
не	не	не
,	,	,
акрамя	кроме	кроме
крэсла	старого	старого
.	.	.
францыя	франция	франция
ў	в	в
заходняй	западной	западной
еўропе	европе	европе
.	.	.
разбіўшы	разбив	разбив
,	,	,
,	,	,
:	:	:
,	,	,
,	,	,
а	а	а
тэорыя	теория	теория
не	не	не
заўсёды	всегда	всегда
практыкай	практикой	практикой
.	.	.
я	я	я
на	на	на
ваш	ваш	ваш
—	—	—
,	он	он
,	,	,
,	,	,
,	,	,
,	,	,
.	интересный	интересный
я	я	я
хачу	хочу	хочу
прыняць	принять	принять
у	в	в
канферэнцыі	этой	этой
канферэнцыі	конференции	конференции
.	.	.
ён	он	он
не	не	не
світання	глаз	глаз
світання	рассвета	рассвета
.	.	.
мне	мне	мне
ісці	идти	идти
.	.	.
не	не	не
,	,	,
зможаш	сможешь	сможешь
ты	ты	ты
сам	сам	сам
.	.	.
космас	космос	космос
таямніц	тайн	тайн
.	.	.
толькі	только	только
фармальнасць	формальность	формальность
.	.	.
у	в	в
лондане	лондоне	лондоне
шмат	много	много
прыгожых	красивых	красивых
паркаў	парков	парков
.	.	.
ты	ты	ты
сам	сам	сам
заданне	задание	задание
?	?	?
мне	мне	мне
зусім	совсем	совсем
не	не	не
,	,	,
мне	мне	мне
сваю	свою	свою
кнігу	книгу	книгу
.	.	.
рэцэпты	рецепты	рецепты
на	на	на
на	на	на
жа	же	же
,	,	,
на	на	на
на	на	на
машыністы	машинисты	машинисты
ў	в	в
электрычках	электричках	электричках
прыпынкі	.	.
страус	страус	страус
не	не	не
,	,	,
вельмі	очень	очень
кароткія	короткие	короткие
крылы	крылья	крылья
.	.	.
ён	он	он
ён	он	он
убачыў	увидел	увидел
,	,	,
што	что	что
ён	он	он
ён	он	он
.	.	.
я	я	я
няшмат	немного	немного
пра	о	о
.	.	.
ён	он	он
я	я	я
пахаваў	похоронил	похоронил
сабаку	собаку	собаку
на	на	на
сабаку	кладбище	кладбище
для	для	для
жывёл	домашних	домашних
жывёл	животных	животных
.	.	.
там	там	там
?	?	?
узяў	взял	взял
,	,	,
без	без	без
.	.	.
ён	он	он
не	не	не
і	и	и
зло	зло	зло
.	.	.
ён	он	он
шмат	много	много
пра	о	о
жывёл	животных	животных
.	.	.
дом	дом	дом
ля	у	у
мой	мой	мой
.	.	.
чаму	почему	почему
ты	ты	ты
не	не	не
прыйшоў	пришёл	пришёл
?	?	?
па	по	по
ўсяму	всему	всему
небу	ночному	ночному
небу	небу	небу
.	.	.
бейсбол	бейсбол	бейсбол
папулярны	популярный	популярный
від	вид	вид
ў	в	в
краінах	странах	странах
лацінскай	латинской	латинской
амерыкі	америки	америки
.	.	.
колькі	сколько	сколько
казахаў	казахов	казахов
сапраўды	действительно	действительно
на	на	на
?	?	?
не	не	не
цацка	игрушка	игрушка
!	!	!
што	что	что
?	?	?
я	я	я
ў	в	в
бога	бога	бога
.	.	.
я	я	я
у	в	в
.	.	.
для	для	для
мяне	меня	меня
не	не	не
праблема	проблема	проблема
.	.	.
ён	он	он
моцны	сильный	сильный
.	.	.
,	,	,
.	.	.
спадар	господин	господин
добра	хорошо	хорошо
па-англійску	по-английски	по-английски
.	.	.
як	как	как
сродкаў	средств	средств
,	,	,
,	,	,
так	так	так
.	.	.
.	.	.
,	,	,
,	,	,
сонца	солнце	солнце
ўжо	уже	уже
за	за	за
за	за	за
,	,	,
і	и	и
на	на	на
небе	небе	небе
адна	одна	одна
за	за	за
за	за	за
адной	одной	одной
,	,	,
нядзелю	прошлое	прошлое
нядзелю	воскресенье	воскресенье
я	я	я
,	,	,
.	.	.
жыццё	жизнь	жизнь
смерці	смерти	смерти
?	?	?
мой	мой	мой
брат	брат	брат
бярэ	берёт	берёт
ў	в	в
бібліятэцы	библиотеке	библиотеке
новую	новую	новую
кнігу	книгу	книгу
.	.	.
я	я	я
не	не	не
яго	его	его
.	.	.
нарэшце	наконец	наконец
яны	они	они
прынялі	приняли	приняли
рашэнне	решение	решение
.	.	.
я	я	я
ўжо	уже	уже
.	.	.
ты	ты	ты
відэа	видео	видео
,	,	,
дзе	где	где
муху	муху	муху
голымі	голыми	голыми
рукамі	руками	руками
?	?	?
з	с	с
часу	времени	времени
раны	раны	раны
загойваюцца	.	.
марына	марина	марина
была	была	была
не	не	не
ад	от	от
свету	мира	мира
.	.	.
свабода	свобода	свобода
свабода	свобода	свобода
—	—	—
свабода	свобода	свобода
свабода	свобода	свобода
,	,	,
,	,	,
што	что	что
двойчы	дважды	дважды
два	два	два
—	—	—
чатыры	четыре	четыре
.	.	.
.	.	.
,	,	,
,	,	,
гэтага	этого	этого
з	с	с
на	на	на
.	.	.
у	в	в
еўрапейскі	европейский	европейский
саюз	союз	союз
.	.	.
руж	роз	роз
без	без	без
.	.	.
я	я	я
я	ничего	ничего
не	не	не
пра	о	о
.	.	.
благога	ничего	ничего
ў	в	в
,	,	,
што	что	что
хлопец	парень	парень
карыстаецца	пользуется	пользуется
касметыкай	косметикой	косметикой
.	.	.
плявала	плевала	плевала
ў	в	в
столь	потолок	потолок
.	.	.
згодна	согласно	согласно
,	,	,
бог	бог	бог
за	за	за
украінскія	украинские	украинские
дзяўчаты	девушки	девушки
ў	в	в
свеце	мире	мире
.	.	.
два	два	два
.	.	.
ідуць	идут	идут
на	на	на
.	.	.
я	я	я
не	не	не
ўчора	вчера	вчера
.	.	.
праблема	проблема	проблема
і	и	и
не	не	не
,	,	,
у	в	в
наш	наше	наше
час	время	время
яна	она	она
абрысы	новые	новые
.	.	.
мода	русская	русская
мода	мода	мода
яна	она	она
?	?	?
мы	мы	мы
яго	его	его
.	.	.
наша	наша	наша
нацыянальнасць	национальность	национальность
род	род	род
яны	они	они
пагадзіліся	согласились	согласились
прапановай	предложением	предложением
.	.	.
ніхто	никто	никто
не	не	не
,	,	,
як	как	как
выглядае	выглядит	выглядит
машына	эта	эта
машына	машина	машина
.	.	.
самая	самая	самая
абсурдная	абсурдная	абсурдная
ідэя	идея	идея
,	,	,
якую	которую	которую
я	я	я
.	.	.
мовы	языка	языка
ў	в	в
спісе	списке	списке
!	!	!
я	я	я
блукаў	бродил	бродил
па	по	по
,	,	,
каб	чтобы	чтобы
забіць	убить	убить
час	время	время
.	.	.
68,4	68,4	68,4
%	%	%
беларусаў	белорусов	белорусов
адказалі	ответили	ответили
,	,	,
што	что	что
не	не	не
на	на	на
і	и	и
для	для	для
харчавання	питания	питания
.	.	.
.	.	.
ніхто	никто	никто
не	не	не
,	,	,
,	,	,
як	как	как
яны	они	они
і	и	и
навошта	зачем	зачем
,	,	,
,	,	,
але	но	но
штогод	ежегодно	ежегодно
людзей	людей	людей
.	.	.
намерамі	намерениями	намерениями
дарога	дорога	дорога
ў	в	в
пекла	ад	ад
.	.	.
я	я	я
не	не	не
з	с	с
табой	тобой	тобой
.	.	.
мой	мой	мой
дзядуля	дедушка	дедушка
памёр	умер	умер
памёр	три	три
назад	назад	назад
назад	.	.
абярнуўся	обернулся	обернулся
.	.	.
жыццё	жизнь	жизнь
ў	в	в
акіяне	океане	океане
.	.	.
прыходзь	приходи	приходи
;	;	;
.	.	.
я	я	я
гадзіннік	часы	часы
.	.	.
дастаткова	достаточно	достаточно
грошай	денег	денег
.	.	.
што	что	что
з	с	с
табой	тобой	тобой
?	?	?
жыву	живу	живу
ў	в	в
беларусі	беларуси	беларуси
і	и	и
.	.	.
рэспубліка	германия	германия
—	—	—
рэспубліка	республика	республика
.	.	.
я	я	я
.	.	.
сталіцай	столицей	столицей
.	.	.
адзін	один	один
,	,	,
пяць	три	три
і	и	и
тры	пять	пять
—	—	—
няцотныя	нечётные	нечётные
лікі	числа	числа
.	.	.
мой	мой	мой
начальнік	начальник	начальник
запрасіў	пригласил	пригласил
мяне	меня	меня
на	на	на
.	.	.
ў	в	в
возеры	озере	озере
.	.	.
пачуццё	чувство	чувство
гумару	юмора	юмора
вы	вы	вы
спазніліся	опоздали	опоздали
.	.	.
дзядуля	дедушка	дедушка
рэдка	редко	редко
пра	о	о
.	.	.
—	—	—
сталіца	столица	столица
бельгіі	бельгии	бельгии
.	.	.
я	я	я
табе	тебе	тебе
.	.	.
злучаныя	соединённые	соединённые
штаты	штаты	штаты
з	с	с
канадай	канадой	канадой
.	.	.
крама	магазин	магазин
не	не	не
.	.	.
многа	много	много
месяцаў	месяцев	месяцев
колер	цвет	цвет
,	,	,
яна	она	она
хацела	хотела	хотела
б	бы	бы
сцены	стены	стены
сцены	комнаты	комнаты
.	.	.
час	время	время
у	в	в
пятніцу	пятницу	пятницу
абеду	после	после
абеду	обеда	обеда
?	?	?
свабоды	свободы	свободы
—	—	—
матэматыка	математика	математика
.	.	.
не	не	не
сто	сто	сто
сто	сто	сто
рублёў	рублей	рублей
,	,	,
а	а	а
сто	сто	сто
сто	сто	сто
.	.	.
мой	мой	мой
бацька	отец	отец
часта	часто	часто
пра	о	о
.	.	.
ён	он	он
кінуў	бросил	бросил
камень	камень	камень
у	в	в
возера	озеро	озеро
.	.	.
машына	машина	машина
.	.	.
,	,	,
пачакайце	подождите	подождите
трыццаць	тридцать	тридцать
пачакайце	минут	минут
.	.	.
масква	москва	москва
не	не	не
адразу	сразу	сразу
.	.	.
сястра	сестра	сестра
у	в	в
.	.	.
не	не	не
.	.	.
ён	он	он
не	не	не
прыняць	принять	принять
рашэнне	решение	решение
.	.	.
ён	он	он
навучыў	научил	научил
мяне	меня	меня
.	.	.
вазьмі	возьми	возьми
руку	руку	руку
.	.	.
.	.	.
мы	мы	мы
пабудуем	построим	построим
утопію	утопию	утопию
.	.	.
.	.	.
жыццё	жизнь	жизнь
,	,	,
што	что	что
не	не	не
заўсёды	всегда	всегда
чаканням	ожиданиям	ожиданиям
!	!	!
адмовілася	отказалась	отказалась
ад	от	от
прапановы	предложения	предложения
.	.	.
каб	чтобы	чтобы
вымярэння	измерения	измерения
з	с	с
метрычных	метрических	метрических
на	на	на
на	на	на
брытанскія	британские	британские
ці	или	или
наадварот	наоборот	наоборот
,	,	,
націснуць	нажать	нажать
на	на	на
на	на	на
кнопку	кнопку	кнопку
«	«	«
»	»	»
»	.	.
прыходзь	приходи	приходи
заўтра	завтра	завтра
.	.	.
жывуць	живут	живут
у	в	в
доме	доме	доме
.	.	.
я	я	я
на	на	на
тыдні	неделе	неделе
.	.	.
,	,	,
каб	чтобы	чтобы
цябе	тебя	тебя
цябе	все	все
пачулі	услышали	услышали
.	.	.
пайшла	пошла	пошла
вецер	ветер	ветер
і	и	и
і	и	и
дождж	дождь	дождь
,	,	,
чалавека	человека	человека
радасць	радость	радость
і	и	и
і	и	и
гнеў	гнев	гнев
.	.	.
калісьці	когда-то	когда-то
?	?	?
і	и	и
кожным	каждым	каждым
кожным	вечером	вечером
.	.	.
ў	в	в
.	.	.
глянуў	что	что
на	глянул	глянул
на	на	на
—	—	—
,	,	,
цікавы	он	он
.	интересный	интересный
пірог	пирог	пирог
смачны	вкусный	вкусный
.	.	.
што	что	что
на	на	на
вячэру	ужин	ужин
?	?	?
я	я	я
не	не	не
зразумець	понять	понять
,	,	,
яго	его	его
сапраўдная	настоящая	настоящая
мэта	цель	цель
.	.	.
наш	наш	наш
плоў	плов	плов
каштуе	стоит	стоит
чатыры	четыре	четыре
юаня	юаня	юаня
.	.	.
я	я	я
праліў	кофе	кофе
на	на	на
дыван	ковёр	ковёр
.	.	.
давай	давай	давай
.	.	.
я	я	я
што	то	то
,	,	,
што	что	что
.	.	.
том	том	том
быў	был	был
том	живой	живой
,	,	,
калі	когда	когда
мы	мы	мы
яго	его	его
.	.	.
мне	мне	мне
ўжо	уже	уже
ісці	идти	идти
ў	в	в
банк	банк	банк
.	.	.
не	не	не
шуміце	шумите	шумите
.	.	.
гадзіннік	часы	часы
.	.	.
калі	когда	когда
уйгурка	уйгурка	уйгурка
беларуса	белоруса	белоруса
,	,	,
на	на	на
яны	они	они
з	с	с
?	?	?
птушкі	птицы	птицы
ў	в	в
цёплыя	тёплые	тёплые
.	.	.
твайго	всё	всё
залежыць	зависит	зависит
ад	от	от
рашэння	решения	решения
.	.	.
не	не	не
.	.	.
холадна	холодно	холодно
.	.	.
забіла	убила	убила
ўсіх	всех	всех
.	.	.
я	я	я
я	я	я
вельмі	очень	очень
добра	хорошо	хорошо
,	,	,
што	что	что
я	я	я
я	я	я
.	.	.
ён	он	он
у	в	в
абутку	обуви	обуви
.	.	.
адзін	один	один
нас	нас	нас
пайсці	пойти	пойти
на	на	на
сход	собрание	собрание
.	.	.
,	,	,
.	.	.
паслугі	услуги	услуги
—	—	—
дзяржаўная	государственная	государственная
манаполія	монополия	монополия
.	.	.
прыказкі	пословицы	пословицы
—	—	—
упрыгажэнне	украшение	украшение
.	.	.
бога	бога	бога
апрача	кроме	кроме
,	,	,
,	,	,
і	и	и
пасланец	посланник	посланник
яго	его	его
.	.	.
цябе	тебя	тебя
пытанне	вопрос	вопрос
?	?	?
я	я	я
павінен	должен	должен
быў	был	был
пакінуць	оставить	оставить
горад	город	город
і	и	и
пераехаць	переехать	переехать
у	в	в
берлін	берлин	берлин
.	.	.
—	—	—
забойца	убийца	убийца
.	.	.
раманы	романы	романы
яны	они	они
вельмі	очень	очень
.	.	.
,	,	,
не	не	не
у	в	в
класе	классе	классе
.	.	.
на	на	на
вечар	вечер	вечер
прыйшлі	пришли	пришли
вечар	все	все
вучні	ученики	ученики
.	.	.
я	я	я
зусім	совсем	совсем
я	ничего	ничего
не	не	не
.	.	.
гісторыя	история	история
адной	одной	одной
.	.	.
сучаснай	современным	современным
мовай	языком	языком
.	.	.
не	не	не
галаву	голову	голову
.	.	.
ён	он	он
мне	мне	мне
даў	дал	дал
яблык	яблоко	яблоко
.	.	.
гэты	этот	этот
тэрмін	термин	термин
часта	часто	часто
:	:	:
не	не	не
не	не	не
,	,	,
,	,	,
,	,	,
хто	кто	кто
малалетніх	малолетних	малолетних
малалетніх	малолетних	малолетних
,	,	,
,	,	,
,	,	,
—	—	—
,	,	,
,	,	,
,	,	,
не	не	не
не	не	не
груган	ворон	ворон
гругану	ворону	ворону
вока	глаз	глаз
людзі	люди	люди
не	не	не
могуць	могут	могут
жыць	жить	жить
вечна	вечно	вечно
.	.	.
мой	мой	мой
бацька	отец	отец
каву	кофе	кофе
.	.	.
на	на	на
плошчы	площади	площади
рынак	рынок	рынок
чатыры	четыре	четыре
з	со	со
статуямі	статуями	статуями
,	,	,
,	,	,
яго	его	его
жонкі	жены	жены
,	,	,
,	,	,
вы	вы	вы
?	?	?
сёння	сегодня	сегодня
вельмі	очень	очень
верагодна	вероятно	вероятно
пойдзе	пойдёт	пойдёт
дождж	дождь	дождь
.	.	.
сем	семь	семь
адмерай	отмерь	отмерь
,	,	,
адзін	один	один
.	.	.
у	в	в
гэтыя	эти	эти
знакі	знаки	знаки
дух	дух	дух
»	и	и
і	мощь	мощь
.	.	.
на	на	на
.	.	.
вёска	деревня	деревня
,	,	,
дзе	где	где
я	я	я
я	я	я
толькі	только	только
змяніў	что	что
фатаграфію	изменил	изменил
на	фотографию	фотографию
на	на	на
фатаграфію	моей	моей
мяне	меня	меня
запрасілі	пригласили	пригласили
на	на	на
абед	обед	обед
.	.	.
мой	мой	мой
бацька	отец	отец
,	,	,
,	,	,
,	,	,
,	,	,
быў	был	был
прыгожым	красивым	красивым
у	в	в
юнацтве	юности	юности
.	.	.
гэты	этот	этот
эфект	эффект	эффект
заўважылі	заметили	заметили
стваральнікі	создатели	создатели
,	,	,
,	,	,
pyroom	pyroom	pyroom
,	,	,
,	,	,
focuswriter	focuswriter	focuswriter
пры	при	при
абмеркаванні	обсуждении	обсуждении
справаздачнага	отчётного	отчётного
даклада	доклада	доклада
цк	цк	цк
кпсс	кпсс	кпсс
на	на	на
,	,	,
,	что	что
што	под	под
пад	руководством	руководством
кіраўніцтвам	коммунистической	коммунистической
камуністычнай	партии	партии
партыі	в	в
цесным	сотрудничестве	сотрудничестве
супрацоўніцтве	со	со
з	всеми	всеми
з	социалистическими	социалистическими
сацыялістычными	странами	странами
краінамі	советский	советский
народ	народ	народ
народ	достиг	достиг
вялікіх	больших	больших
вялікіх	успехов	успехов
поспехаў	в	в
у	борьбе	борьбе
за	за	за
за	за	за
камуністычнага	построение	построение
пабудову	коммунистического	коммунистического
грамадства	в	в
ссср	ссср	ссср
ссср	и	и
за	за	за
за	за	за
за	мир	мир
ўсім	мире	мире
свеце	.	.
заўтра	завтра	завтра
пойдзе	пойдёт	пойдёт
снег	снег	снег
.	.	.
я	я	я
не	не	не
.	.	.
вораг	враг	враг
прыйшоў	пришёл	пришёл
у	в	в
нашу	нашу	нашу
краіну	страну	страну
.	.	.
я	я	я
не	не	не
з	с	с
табой	тобой	тобой
пагадзіцца	согласиться	согласиться
.	.	.
фізіка	физика	физика
занадта	слишком	слишком
,	,	,
каб	чтобы	чтобы
мог	мог	мог
зразумець	понять	понять
.	.	.
б	бы	бы
б	бы	бы
не	не	не
ты	ты	ты
,	,	,
я	я	я
б	бы	бы
б	бы	бы
.	.	.
пакояў	комнат	комнат
?	?	?
зоркі	плохо	плохо
бачна	видно	видно
горада	города	города
.	.	.
жанчыны	женщины	женщины
звычайна	обычно	обычно
жывуць	живут	живут
даўжэй	дольше	дольше
мужчын	мужчин	мужчин
.	.	.
жывуць	живут	живут
цмокі	драконы	драконы
.	.	.
я	я	я
вырас	вырос	вырос
на	на	на
захадзе	западе	западе
украіны	украины	украины
.	.	.
вышэйшае	высшего	высшего
.	.	.
вы	вы	вы
можаце	можете	можете
напісаць	написать	написать
па-англійску	по-английски	по-английски
?	?	?
ён	он	он
агню	спас	спас
агню	огня	огня
.	.	.
хто	кто	кто
не	не	не
не	не	не
,	,	,
той	тот	тот
не	не	не
не	не	не
.	.	.
ён	он	он
паставіў	поставил	поставил
стол	коробку	коробку
на	на	на
стол	стол	стол
.	.	.
казаў	путин	путин
,	,	,
што	что	что
тэрарыстаў	террористов	террористов
трэба	нужно	нужно
«	«	«
мачыць	в	в
па	по	по
яго	его	его
,	,	,
ён	он	он
магчыма	возможно	возможно
ўчора	вчера	вчера
якое	погода	погода
е	?	?
мае	мои	мои
аднакласнікі	одноклассники	одноклассники
.	.	.
.	.	.
ўжо	уже	уже
чатыры	четыре	четыре
і	и	и
не	не	не
не	не	не
могуць	могут	могут
дзеяслова	глагола	глагола
!	!	!
адзіная	единственная	единственная
вучаніца	ученица	ученица
добра	хорошо	хорошо
не	не	не
не	не	не
ў	в	в
класе	классе	классе
.	.	.
.	.	.
у	в	в
латвіі	латвии	латвии
ты	ты	ты
мне	мне	мне
.	.	.
ён	он	он
хутка	быстро	быстро
.	.	.
я	я	я
я	я	я
.	.	.
.	.	.
я	я	я
я	я	я
запрашу	приглашу	приглашу
яго	его	его
на	на	на
спатканне	свидание	свидание
сёння	сегодня	сегодня
спатканне	вечером	вечером
.	.	.
.	.	.
вельмі	очень	очень
рана	рано	рано
.	.	.
том	том	том
спазніўся	опоздал	опоздал
на	на	на
апошні	последний	последний
цягнік	поезд	поезд
.	.	.
як	как	как
мне	мне	мне
вытрымаць	выдержать	выдержать
?	?	?
?	?	?
я	я	я
тому	тому	тому
.	.	.
букетам	букетом	букетом
бэзу	сирени	сирени
.	.	.
людзі	люди	люди
18	18	18
не	не	не
могуць	могут	могут
ён	он	он
майстра	мастер	мастер
правакацыі	провокации	провокации
.	.	.
у	в	в
бібліятэцы	этой	этой
бібліятэцы	библиотеке	библиотеке
журналы	журналы	журналы
на	на	на
мове	языке	языке
,	,	,
,	,	,
сабака	собака	собака
.	.	.
спрачаліся	спорили	спорили
пра	о	о
,	,	,
мова	язык	язык
:	:	:
ці	или	или
.	.	.
матэматыка	математика	математика
—	—	—
добры	хороший	хороший
урок	урок	урок
.	.	.
ён	он	он
не	не	не
.	.	.
я	я	я
я	плохо	плохо
сябе	себя	себя
.	.	.
у	в	в
у	в	в
той	то	то
час	время	время
у	в	в
у	в	в
японіі	японии	японии
не	не	не
.	.	.
вы	вы	вы
не	не	не
мне	мне	мне
ручку	ручку	ручку
?	?	?
крыху	немного	немного
.	.	.
не	не	не
,	,	,
.	.	.
.	.	.
я	я	я
стаміўся	устал	устал
.	.	.
.	.	.
.	.	.
вялікі	большая	большая
сабака	собака	собака
!	!	!
венгерская	венгерский	венгерский
мова	язык	язык
эсперанта	эсперанто	эсперанто
.	.	.
мы	мы	мы
.	.	.
пульт	пульт	пульт
ад	от	от
тэлевізара	телевизора	телевизора
пад	под	под
.	.	.
мова	язык	язык
!	!	!
выпі	выпей	выпей
.	.	.
я	я	я
хачу	хочу	хочу
.	.	.
яго	его	его
прапанова	предложение	предложение
.	.	.
заўсёды	всегда	всегда
радасць	радость	радость
;	;	;
не	не	не
прыходам	приходом	приходом
,	,	,
то	то	то
.	.	.
мова	язык	язык
!	!	!
амаль	почти	почти
удвая	вдвое	вдвое
.	.	.
у	в	в
бібліятэцы	библиотеке	библиотеке
шмат	много	много
ятаў	.	.
экспарт	экспорт	экспорт
быў	был	был
.	.	.
!	!	!
мы	мы	мы
пачалі	начали	начали
світання	рассвета	рассвета
.	.	.
мне	мне	мне
не	не	не
зразумела	понятно	понятно
,	,	,
што	что	что
вы	вы	вы
.	.	.
царква	церковь	церковь
лясамі	лесами	лесами
і	и	и
.	.	.
ён	он	он
свой	свой	свой
талент	талант	талант
.	.	.
хачу	хочу	хочу
сабе	себе	себе
меч	меч	меч
!	!	!
агню	огня	огня
ў	в	в
.	.	.
мая	семья	семья
штогод	едет	едет
едзе	в	в
ў	италию	италию
італію	.	.
ii	ii	ii
прынцэсу	принцессу	принцессу
.	.	.
дзе	где	где
повар	повар	повар
?	?	?
,	,	,
не	не	не
.	.	.
.	.	.
пластырам	пластырем	пластырем
.	.	.
што	что	что
з	с	с
сястрой	сестрой	сестрой
?	?	?
людзі	люди	люди
зрокам	плохим	плохим
зрокам	зрением	зрением
не	не	не
могуць	могут	могут
.	.	.
можа	может	может
,	,	,
і	и	и
мне	мне	мне
сказаў	предложений	предложений
без	без	без
перакладу	перевода	перевода
?	?	?
так	так	так
можна	можно	можно
вельмі	очень	очень
хутка	быстро	быстро
падняць	поднять	поднять
рэйтынг	рейтинг	рейтинг
.	.	.
ён	он	он
арыстакрат	аристократ	аристократ
.	.	.
пакой	эта	эта
пакой	комната	комната
не	не	не
табе	тебе	тебе
для	для	для
